order_id,user_id,order_placement_time,warehouse_location,warehouse_pin_code,delivery_location,delivery_pin_code,distance,shipping_method,delivery_time,predicted_delivery_time
ORD000895,USR4271,2024-11-10 16:42:37.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1492.49,Standard,5,2024-11-15 14:45:00.000000
ORD000896,USR8702,2025-02-06 09:07:32.350916,Kottayam Depot,686001,Ranni Storage,689672,1410.6,Standard,5,2025-02-11 16:30:00.000000
ORD000897,USR5813,2024-12-22 17:59:27.350916,Kottayam Depot,686001,Ranni Storage,689672,556.74,Standard,2,2024-12-24 15:45:00.000000
ORD000898,USR2554,2024-12-25 13:10:56.350916,Kottayam Depot,686001,Vaikom Depot,686141,173.73,Express,1,2024-12-26 10:30:00.000000
ORD000899,USR7828,2024-09-25 00:17:15.350916,Kottayam Depot,686001,Vaikom Depot,686141,662.11,Standard,2,2024-09-27 13:45:00.000000
ORD000900,USR8849,2025-02-01 06:59:57.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,771.96,Standard,3,2025-02-04 17:15:00.000000
ORD000901,USR1237,2025-02-11 04:52:43.350916,Kottayam Depot,686001,Vaikom Depot,686141,38.96,Standard,1,2025-02-12 17:30:00.000000
ORD000902,USR3547,2024-12-18 23:42:33.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,105.07,Standard,1,2024-12-19 10:45:00.000000
ORD000903,USR8914,2024-10-22 00:24:25.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,126.64,Standard,1,2024-10-23 14:00:00.000000
ORD000904,USR9024,2024-12-23 14:20:22.350916,Kottayam Depot,686001,Ranni Storage,689672,1143.62,Standard,4,2024-12-27 12:15:00.000000
ORD000905,USR4119,2025-01-26 00:57:12.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,362.7,Standard,1,2025-01-27 11:45:00.000000
ORD000906,USR2608,2024-12-21 09:16:41.350916,Kottayam Depot,686001,Kottayam Central,686001,432.29,Express,1,2024-12-22 11:15:00.000000
ORD000907,USR3919,2024-12-17 20:53:05.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1253.53,Express,3,2024-12-20 13:15:00.000000
ORD000908,USR7561,2024-11-10 00:43:39.350916,Kottayam Depot,686001,Kottayam Central,686001,898.72,Standard,3,2024-11-13 16:15:00.000000
ORD000909,USR2985,2024-09-10 05:41:11.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,996.94,Standard,3,2024-09-13 11:30:00.000000
ORD000910,USR2326,2024-11-15 01:14:12.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,329.29,Standard,1,2024-11-16 09:30:00.000000
ORD000911,USR5961,2024-12-21 09:53:52.350916,Kottayam Depot,686001,Mundakayam Center,686513,1469.24,Standard,5,2024-12-26 12:30:00.000000
ORD000912,USR1946,2024-09-13 21:38:47.350916,Kottayam Depot,686001,Erumely Depot,686509,1447.84,Standard,5,2024-09-18 12:45:00.000000
ORD000913,USR7121,2025-01-22 23:05:27.350916,Kottayam Depot,686001,Erumely Depot,686509,360.52,Standard,1,2025-01-23 12:00:00.000000
ORD000914,USR8634,2025-01-14 09:28:55.350916,Kottayam Depot,686001,Vaikom Depot,686141,1042.92,Standard,3,2025-01-17 12:45:00.000000
ORD000915,USR5718,2024-08-25 01:00:06.350916,Kottayam Depot,686001,Pala Storage,686575,20.41,Standard,1,2024-08-26 13:15:00.000000
ORD000916,USR8786,2024-11-13 06:03:58.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1477.19,Standard,5,2024-11-18 17:15:00.000000
ORD000917,USR8605,2025-01-26 01:07:53.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,808.82,Standard,3,2025-01-29 15:30:00.000000
ORD000918,USR8898,2025-01-08 19:47:24.350916,Kottayam Depot,686001,Erumely Depot,686509,634.35,Express,1,2025-01-09 09:30:00.000000
ORD000919,USR9875,2024-09-30 08:00:16.350916,Kottayam Depot,686001,Kottayam Central,686001,930.86,Express,2,2024-10-02 15:00:00.000000
ORD000920,USR1162,2024-10-27 16:05:00.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,414.42,Standard,1,2024-10-28 13:00:00.000000
ORD000921,USR2760,2024-11-22 16:53:14.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,853.25,Express,2,2024-11-24 09:45:00.000000
ORD000922,USR1075,2024-11-27 20:31:58.350916,Kottayam Depot,686001,Ranni Storage,689672,947.04,Standard,3,2024-11-30 16:30:00.000000
ORD000923,USR2312,2025-01-06 04:23:11.350916,Kottayam Depot,686001,Erumely Depot,686509,598.73,Express,1,2025-01-07 13:45:00.000000
ORD000924,USR6943,2024-12-03 09:09:25.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,161.05,Express,1,2024-12-04 11:00:00.000000
ORD000925,USR7595,2024-08-25 04:30:34.350916,Kottayam Depot,686001,Ranni Storage,689672,1274.26,Standard,4,2024-08-29 11:15:00.000000
ORD000926,USR1334,2024-10-10 04:25:06.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1434.68,Standard,5,2024-10-15 14:15:00.000000
ORD000927,USR8204,2024-10-27 21:22:52.350916,Kottayam Depot,686001,Mundakayam Center,686513,1241.02,Standard,4,2024-10-31 10:45:00.000000
ORD000928,USR4161,2025-01-05 23:23:07.350916,Kottayam Depot,686001,Kottayam Central,686001,1232.8,Standard,4,2025-01-09 12:00:00.000000
ORD000929,USR2454,2024-12-08 19:27:18.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1215.29,Standard,4,2024-12-12 09:00:00.000000
ORD000930,USR4306,2024-11-13 02:21:55.350916,Kottayam Depot,686001,Ranni Storage,689672,227.75,Standard,1,2024-11-14 12:45:00.000000
ORD000931,USR2366,2024-10-10 12:50:18.350916,Kottayam Depot,686001,Erumely Depot,686509,436.23,Standard,1,2024-10-11 17:00:00.000000
ORD000932,USR8149,2024-08-24 22:10:13.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,79.87,Express,1,2024-08-25 17:45:00.000000
ORD000933,USR6688,2024-10-04 08:26:43.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,175.7,Express,1,2024-10-05 13:15:00.000000
ORD000934,USR5897,2024-10-24 00:50:21.350916,Kottayam Depot,686001,Erumely Depot,686509,735.14,Standard,2,2024-10-26 16:15:00.000000
ORD000935,USR6303,2025-01-10 02:21:00.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,608.55,Standard,2,2025-01-12 13:00:00.000000
ORD000936,USR5905,2024-11-07 01:45:58.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,846.18,Standard,3,2024-11-10 14:00:00.000000
ORD000937,USR3381,2025-01-19 20:06:44.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1183.71,Standard,4,2025-01-23 13:15:00.000000
ORD000938,USR7493,2024-09-21 10:26:56.350916,Kottayam Depot,686001,Vaikom Depot,686141,69.03,Express,1,2024-09-22 14:30:00.000000
ORD000939,USR3592,2024-09-08 20:20:15.350916,Kottayam Depot,686001,Vaikom Depot,686141,779.75,Standard,3,2024-09-11 15:30:00.000000
ORD000940,USR1863,2024-09-29 16:24:48.350916,Kottayam Depot,686001,Ranni Storage,689672,414.73,Standard,1,2024-09-30 16:00:00.000000
ORD000941,USR6681,2024-11-17 08:54:45.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,359.61,Standard,1,2024-11-18 14:15:00.000000
ORD000942,USR8592,2024-10-28 05:04:19.350916,Kottayam Depot,686001,Vaikom Depot,686141,811.57,Standard,3,2024-10-31 14:30:00.000000
ORD000943,USR4607,2024-11-05 09:26:45.350916,Kottayam Depot,686001,Erumely Depot,686509,839.01,Standard,3,2024-11-08 12:45:00.000000
ORD000944,USR4881,2024-09-08 11:31:43.350916,Kottayam Depot,686001,Pala Storage,686575,1055.39,Express,2,2024-09-10 16:45:00.000000
ORD000945,USR1776,2024-12-31 23:12:08.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1384.2,Standard,5,2025-01-05 10:15:00.000000
ORD000946,USR1350,2024-09-16 14:59:11.350916,Kottayam Depot,686001,Kottayam Central,686001,901.63,Standard,3,2024-09-19 12:15:00.000000
ORD000947,USR8247,2024-11-13 16:10:59.350916,Kottayam Depot,686001,Erumely Depot,686509,923.34,Standard,3,2024-11-16 09:00:00.000000
ORD000948,USR6378,2024-12-17 08:18:04.350916,Kottayam Depot,686001,Vaikom Depot,686141,582.16,Express,1,2024-12-18 09:30:00.000000
ORD000949,USR7592,2024-08-24 16:05:19.350916,Kottayam Depot,686001,Ranni Storage,689672,647.49,Express,1,2024-08-25 09:00:00.000000
ORD000950,USR3926,2025-01-01 22:20:59.350916,Kottayam Depot,686001,Erumely Depot,686509,307.24,Standard,1,2025-01-02 12:00:00.000000
ORD000951,USR3918,2024-08-19 17:52:57.350916,Kottayam Depot,686001,Kottayam Central,686001,1400.63,Standard,5,2024-08-24 12:45:00.000000
ORD000952,USR4060,2025-02-04 10:57:18.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1406.08,Standard,5,2025-02-09 17:45:00.000000
ORD000953,USR7470,2024-10-13 12:54:34.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,745.11,Standard,2,2024-10-15 15:30:00.000000
ORD000954,USR8956,2024-12-12 21:07:19.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,248.16,Express,1,2024-12-13 13:30:00.000000
ORD000955,USR2135,2024-09-05 16:10:10.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1079.57,Standard,4,2024-09-09 16:15:00.000000
ORD000956,USR9210,2024-12-28 08:50:21.350916,Kottayam Depot,686001,Vaikom Depot,686141,1028.44,Standard,3,2024-12-31 10:30:00.000000
ORD000957,USR1273,2024-12-06 10:48:36.350916,Kottayam Depot,686001,Kottayam Central,686001,82.64,Standard,1,2024-12-07 14:30:00.000000
ORD000958,USR3048,2024-09-17 21:41:08.350916,Kottayam Depot,686001,Ranni Storage,689672,552.37,Standard,2,2024-09-19 15:30:00.000000
ORD000959,USR4572,2024-08-24 05:58:53.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,371.62,Standard,1,2024-08-25 12:45:00.000000
ORD000960,USR8375,2024-11-03 01:28:02.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,169.6,Express,1,2024-11-04 17:45:00.000000
ORD000961,USR6874,2025-01-18 16:29:29.350916,Kottayam Depot,686001,Erumely Depot,686509,965.45,Standard,3,2025-01-21 16:45:00.000000
ORD000962,USR4952,2024-10-25 02:57:56.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1285.01,Standard,4,2024-10-29 10:00:00.000000
ORD000963,USR8288,2024-10-29 15:15:49.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1382.61,Standard,5,2024-11-03 11:45:00.000000
ORD000964,USR5615,2024-10-09 11:54:22.350916,Kottayam Depot,686001,Ranni Storage,689672,353.08,Standard,1,2024-10-10 14:45:00.000000
ORD000965,USR7221,2024-10-10 08:25:57.350916,Kottayam Depot,686001,Vaikom Depot,686141,930.92,Standard,3,2024-10-13 13:00:00.000000
ORD000966,USR7705,2024-09-11 01:13:59.350916,Kottayam Depot,686001,Mundakayam Center,686513,1436.51,Standard,5,2024-09-16 16:30:00.000000
ORD000967,USR1755,2024-10-11 04:15:45.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,793.19,Express,2,2024-10-13 17:00:00.000000
ORD000968,USR9659,2024-12-12 15:06:46.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,100.22,Standard,1,2024-12-13 13:00:00.000000
ORD000969,USR1102,2024-12-28 08:37:16.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,525.47,Standard,2,2024-12-30 16:45:00.000000
ORD000970,USR5002,2025-01-09 03:54:43.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,408.5,Standard,1,2025-01-10 12:45:00.000000
ORD000971,USR9835,2024-12-20 20:01:47.350916,Kottayam Depot,686001,Kottayam Central,686001,1203.76,Standard,4,2024-12-24 15:30:00.000000
ORD000972,USR4154,2024-12-31 07:53:55.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1290.46,Express,3,2025-01-03 14:30:00.000000
ORD000973,USR2401,2025-02-04 01:23:39.350916,Kottayam Depot,686001,Mundakayam Center,686513,204.31,Express,1,2025-02-05 15:30:00.000000
ORD000974,USR6828,2024-10-18 22:44:56.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1433.08,Standard,5,2024-10-23 13:00:00.000000
ORD000975,USR4385,2024-11-11 14:22:43.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1454.97,Standard,5,2024-11-16 17:30:00.000000
ORD000976,USR9887,2025-01-20 04:59:07.350916,Kottayam Depot,686001,Erumely Depot,686509,749.68,Standard,2,2025-01-22 17:15:00.000000
ORD000977,USR9427,2024-09-03 20:48:35.350916,Kottayam Depot,686001,Pala Storage,686575,1140.2,Standard,4,2024-09-07 13:45:00.000000
ORD000978,USR1120,2024-11-16 10:38:41.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,129.99,Standard,1,2024-11-17 15:00:00.000000
ORD000979,USR4288,2024-11-25 18:57:29.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,384.26,Standard,1,2024-11-26 12:45:00.000000
ORD000980,USR8781,2024-12-20 03:54:09.350916,Kottayam Depot,686001,Ranni Storage,689672,43.44,Standard,1,2024-12-21 09:00:00.000000
ORD000981,USR2997,2024-11-03 20:59:39.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,729.65,Standard,2,2024-11-05 15:30:00.000000
ORD000982,USR7659,2024-09-25 09:35:26.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1006.96,Express,2,2024-09-27 15:45:00.000000
ORD000983,USR8221,2024-10-09 19:05:04.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,411.91,Standard,1,2024-10-10 11:30:00.000000
ORD000984,USR4351,2024-09-14 13:07:45.350916,Kottayam Depot,686001,Mundakayam Center,686513,872.58,Standard,3,2024-09-17 15:15:00.000000
ORD000985,USR8119,2024-10-16 16:37:37.350916,Kottayam Depot,686001,Pala Storage,686575,1379.48,Express,3,2024-10-19 11:30:00.000000
ORD000986,USR1289,2024-11-07 06:24:23.350916,Kottayam Depot,686001,Vaikom Depot,686141,599.84,Standard,2,2024-11-09 17:30:00.000000
ORD000987,USR8490,2025-02-07 06:42:21.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,224.1,Standard,1,2025-02-08 16:15:00.000000
ORD000988,USR4193,2024-09-18 12:41:27.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,120.09,Standard,1,2024-09-19 10:00:00.000000
ORD000989,USR6904,2024-10-07 17:33:04.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,825.43,Standard,3,2024-10-10 10:15:00.000000
ORD000990,USR6882,2024-09-21 06:24:22.350916,Kottayam Depot,686001,Ranni Storage,689672,740.65,Express,1,2024-09-22 09:30:00.000000
ORD000991,USR7959,2024-11-13 15:29:40.350916,Kottayam Depot,686001,Pala Storage,686575,1423.95,Express,3,2024-11-16 15:45:00.000000
ORD000992,USR7163,2024-09-10 13:28:26.350916,Kottayam Depot,686001,Vaikom Depot,686141,1082.79,Standard,4,2024-09-14 17:30:00.000000
ORD000993,USR2242,2024-12-25 13:12:53.350916,Kottayam Depot,686001,Kottayam Central,686001,328.62,Standard,1,2024-12-26 17:15:00.000000
ORD000994,USR4468,2024-09-06 17:59:37.350916,Kottayam Depot,686001,Kottayam Central,686001,136.32,Standard,1,2024-09-07 15:00:00.000000
ORD000995,USR2998,2024-10-30 17:05:07.350916,Kottayam Depot,686001,Vaikom Depot,686141,181.83,Standard,1,2024-10-31 12:15:00.000000
ORD000996,USR6310,2024-08-24 09:17:14.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1441.69,Standard,5,2024-08-29 12:00:00.000000
ORD000997,USR8699,2024-12-23 10:34:12.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,467.11,Express,1,2024-12-24 12:00:00.000000
ORD000998,USR6268,2024-12-24 20:06:07.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1322.84,Standard,4,2024-12-28 13:45:00.000000
ORD000999,USR2730,2024-08-17 23:10:31.350916,Kottayam Depot,686001,Kottayam Central,686001,551.72,Express,1,2024-08-18 13:00:00.000000
ORD001000,USR1663,2025-02-04 10:42:11.350916,Kottayam Depot,686001,Erumely Depot,686509,1179.79,Standard,4,2025-02-08 11:30:00.000000
